[ T - Deposit ]
    title = Energy Deposition
     mesh =  reg            # mesh type is region-wise
      reg = { 101 - 103 }
     unit =    3            # unit is [1/source] : only for output=deposit
   letmat =    0            # (D=0) mat ID for LET, 0:real mat, <0: electron for H2O
  dedxfnc =    0            # (D=0) user defined multiplier, 0(no), 1, 2
   dresol =  2.0000000E-01  # (D=0) width = sqrt(dresol**2 + dfano*E)
    dfano =  5.0000000E-02  # (D=0) width = sqrt(dresol**2 + dfano*E)
 material =  all            # (D=all) number of specific material
   output = deposit         # deposit enerygy distribution
  deposit =    0            # (D=0) 0-> total deposit dist, 1-> each process
   e-type =    3            # e-mesh is log given by emin, emax and ne
     emin =  1.0000000E-05  # minimum value of e-mesh points
     emax =   10.00000      # maximum value of e-mesh points
#    edel =  6.9077553E-02  # mesh width of e-mesh points
       ne =    200          # number of e-mesh points
#    data = ( e(i), i = 1, ne + 1 )
#           1.00000E-05  1.07152E-05  1.14815E-05  1.23027E-05  1.31826E-05
#           1.41254E-05  1.51356E-05  1.62181E-05  1.73780E-05  1.86209E-05
#           1.99526E-05  2.13796E-05  2.29087E-05  2.45471E-05  2.63027E-05
#           2.81838E-05  3.01995E-05  3.23594E-05  3.46737E-05  3.71535E-05
#           3.98107E-05  4.26580E-05  4.57088E-05  4.89779E-05  5.24807E-05
#           5.62341E-05  6.02560E-05  6.45654E-05  6.91831E-05  7.41310E-05
#           7.94328E-05  8.51138E-05  9.12011E-05  9.77237E-05  1.04713E-04
#           1.12202E-04  1.20226E-04  1.28825E-04  1.38038E-04  1.47911E-04
#           1.58489E-04  1.69824E-04  1.81970E-04  1.94984E-04  2.08930E-04
#           2.23872E-04  2.39883E-04  2.57040E-04  2.75423E-04  2.95121E-04
#           3.16228E-04  3.38844E-04  3.63078E-04  3.89045E-04  4.16869E-04
#           4.46684E-04  4.78630E-04  5.12861E-04  5.49541E-04  5.88844E-04
#           6.30957E-04  6.76083E-04  7.24436E-04  7.76247E-04  8.31764E-04
#           8.91251E-04  9.54993E-04  1.02329E-03  1.09648E-03  1.17490E-03
#           1.25893E-03  1.34896E-03  1.44544E-03  1.54882E-03  1.65959E-03
#           1.77828E-03  1.90546E-03  2.04174E-03  2.18776E-03  2.34423E-03
#           2.51189E-03  2.69153E-03  2.88403E-03  3.09030E-03  3.31131E-03
#           3.54813E-03  3.80189E-03  4.07380E-03  4.36516E-03  4.67735E-03
#           5.01187E-03  5.37032E-03  5.75440E-03  6.16595E-03  6.60693E-03
#           7.07946E-03  7.58578E-03  8.12831E-03  8.70964E-03  9.33254E-03
#           1.00000E-02  1.07152E-02  1.14815E-02  1.23027E-02  1.31826E-02
#           1.41254E-02  1.51356E-02  1.62181E-02  1.73780E-02  1.86209E-02
#           1.99526E-02  2.13796E-02  2.29087E-02  2.45471E-02  2.63027E-02
#           2.81838E-02  3.01995E-02  3.23594E-02  3.46737E-02  3.71535E-02
#           3.98107E-02  4.26580E-02  4.57088E-02  4.89779E-02  5.24807E-02
#           5.62341E-02  6.02560E-02  6.45654E-02  6.91831E-02  7.41310E-02
#           7.94328E-02  8.51138E-02  9.12011E-02  9.77237E-02  1.04713E-01
#           1.12202E-01  1.20226E-01  1.28825E-01  1.38038E-01  1.47911E-01
#           1.58489E-01  1.69824E-01  1.81970E-01  1.94984E-01  2.08930E-01
#           2.23872E-01  2.39883E-01  2.57040E-01  2.75423E-01  2.95121E-01
#           3.16228E-01  3.38844E-01  3.63078E-01  3.89045E-01  4.16869E-01
#           4.46684E-01  4.78630E-01  5.12861E-01  5.49541E-01  5.88844E-01
#           6.30957E-01  6.76083E-01  7.24436E-01  7.76247E-01  8.31764E-01
#           8.91251E-01  9.54993E-01  1.02329E+00  1.09648E+00  1.17490E+00
#           1.25893E+00  1.34896E+00  1.44544E+00  1.54882E+00  1.65959E+00
#           1.77828E+00  1.90546E+00  2.04174E+00  2.18776E+00  2.34423E+00
#           2.51189E+00  2.69153E+00  2.88403E+00  3.09030E+00  3.31131E+00
#           3.54813E+00  3.80189E+00  4.07380E+00  4.36516E+00  4.67735E+00
#           5.01187E+00  5.37032E+00  5.75440E+00  6.16595E+00  6.60693E+00
#           7.07946E+00  7.58578E+00  8.12831E+00  8.70964E+00  9.33254E+00
#           1.00000E+01
     axis =   eng           # axis of output
     file = deposit.out     # file name of output for the above axis
     part =  204Pb      208Pb      63Cu       electron   positron   all      
# kf/name :  82000204   82000208   29000063   11         -11        0        
    y-txt = Response [cm^2]
   epsout =    1            # (D=0) generate eps file by ANGEL
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :         207 (  0)           0 (  0)         207 (  0)

#------------------------------------------------------------------------------
#newpage:
#   no. =  1   reg =    101

x: Deposit Energy [MeV]
y: Response [cm^2]
p: xlog ylog afac(0.8) form(0.9)
h: n            x            y(204Pb   ),hh0l   n y(208Pb   ),hh0dr  n y(63Cu    ),hh0ub  n y(electron),hh0mg  n y(positron),hh0qrr n y(all     ),hh0vbb n 
#  e-lower      e-upper      204Pb       r.err    208Pb       r.err    63Cu        r.err    electron    r.err    positron    r.err    all         r.err 
   7.4131E-02   7.9433E-02   0.0000E+00  0.0000   0.0000E+00  0.0000   2.3320E-03  0.1970   2.6581E-04  0.5865   0.0000E+00  0.0000   3.9924E-03  0.1581
   7.9433E-02   8.5114E-02   0.0000E+00  0.0000   0.0000E+00  0.0000   2.4143E-03  0.1921   0.0000E+00  0.0000   0.0000E+00  0.0000   3.6930E-03  0.1644
   8.5114E-02   9.1201E-02   0.0000E+00  0.0000   0.0000E+00  0.0000   2.0482E-03  0.2106   9.9810E-05  1.0000   0.0000E+00  0.0000   2.7947E-03  0.1890
   9.1201E-02   9.7724E-02   0.0000E+00  0.0000   0.0000E+00  0.0000   2.4074E-03  0.1909   1.3528E-04  0.7830   0.0000E+00  0.0000   3.9924E-03  0.1581
   9.7724E-02   1.0471E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   2.6457E-03  0.1827   1.5161E-04  0.7417   0.0000E+00  0.0000   3.9924E-03  0.1581
   1.0471E-01   1.1220E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   2.6654E-03  0.1852   4.9259E-05  0.8144   0.0000E+00  0.0000   3.9924E-03  0.1581
   1.1220E-01   1.2023E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   3.0516E-03  0.1707   2.8659E-04  0.5058   0.0000E+00  0.0000   4.7909E-03  0.1443
   1.2023E-01   1.2882E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   3.0896E-03  0.1742   5.5665E-05  1.0000   0.0000E+00  0.0000   4.1920E-03  0.1543
   1.2882E-01   1.3804E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   2.9749E-03  0.1711   3.8193E-04  0.4230   0.0000E+00  0.0000   4.3917E-03  0.1508
   1.3804E-01   1.4791E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   3.3288E-03  0.1632   6.6244E-04  0.3514   0.0000E+00  0.0000   5.1901E-03  0.1387
   1.4791E-01   1.5849E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   4.6994E-03  0.1369   4.0925E-04  0.4142   0.0000E+00  0.0000   6.6873E-03  0.1222
   1.5849E-01   1.6982E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   3.3270E-03  0.1632   8.0613E-04  0.3081   0.0000E+00  0.0000   5.3898E-03  0.1361
   1.6982E-01   1.8197E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   4.3495E-03  0.1433   1.0655E-03  0.2940   0.0000E+00  0.0000   7.1863E-03  0.1179
   1.8197E-01   1.9498E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   4.1821E-03  0.1482   4.9999E-04  0.4150   0.0000E+00  0.0000   5.3898E-03  0.1361
   1.9498E-01   2.0893E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   3.2200E-03  0.1579   4.8304E-04  0.4301   0.0000E+00  0.0000   5.5894E-03  0.1336
   2.0893E-01   2.2387E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   5.1484E-03  0.1308   1.1968E-03  0.2642   0.0000E+00  0.0000   7.5856E-03  0.1147
   2.2387E-01   2.3988E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   4.3224E-03  0.1418   4.3203E-04  0.4506   0.0000E+00  0.0000   5.8888E-03  0.1302
   2.3988E-01   2.5704E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   4.1476E-03  0.1470   1.0246E-03  0.2853   0.0000E+00  0.0000   6.3879E-03  0.1250
   2.5704E-01   2.7542E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   4.2666E-03  0.1444   6.1026E-04  0.3798   0.0000E+00  0.0000   5.7890E-03  0.1313
   2.7542E-01   2.9512E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   4.7084E-03  0.1369   8.1485E-04  0.3231   0.0000E+00  0.0000   6.7871E-03  0.1213
   2.9512E-01   3.1623E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   5.6782E-03  0.1261   1.4502E-03  0.2475   0.0000E+00  0.0000   8.3841E-03  0.1091
   3.1623E-01   3.3884E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   4.8514E-03  0.1364   1.3921E-03  0.2412   0.0000E+00  0.0000   7.3860E-03  0.1162
   3.3884E-01   3.6308E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   4.1062E-03  0.1444   2.0798E-03  0.2015   0.0000E+00  0.0000   7.5856E-03  0.1147
   3.6308E-01   3.8905E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   3.9413E-03  0.1493   1.6525E-03  0.2252   0.0000E+00  0.0000   6.2881E-03  0.1260
   3.8905E-01   4.1687E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   3.8003E-03  0.1513   2.0087E-03  0.2050   0.0000E+00  0.0000   6.8869E-03  0.1204
   4.1687E-01   4.4668E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   3.2892E-03  0.1612   2.5054E-03  0.1854   0.0000E+00  0.0000   6.7871E-03  0.1213
   4.4668E-01   4.7863E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   2.6514E-03  0.1811   1.9926E-03  0.2084   0.0000E+00  0.0000   5.4896E-03  0.1348
   4.7863E-01   5.1286E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   2.0529E-03  0.2026   1.9531E-03  0.2041   0.0000E+00  0.0000   4.6911E-03  0.1459
   5.1286E-01   5.4954E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   2.7149E-03  0.1762   3.3205E-03  0.1622   0.0000E+00  0.0000   6.8869E-03  0.1204
   5.4954E-01   5.8884E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   2.7455E-03  0.1701   3.7025E-03  0.1505   0.0000E+00  0.0000   7.1863E-03  0.1179
   5.8884E-01   6.3096E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   2.1901E-03  0.1805   4.1070E-03  0.1437   0.0000E+00  0.0000   6.8869E-03  0.1204
   6.3096E-01   6.7608E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   1.8567E-03  0.2040   4.5255E-03  0.1400   0.0000E+00  0.0000   6.7871E-03  0.1213
   6.7608E-01   7.2444E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   1.0303E-03  0.2418   4.0898E-03  0.1452   0.0000E+00  0.0000   5.3898E-03  0.1361
   7.2444E-01   7.7625E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   1.7955E-03  0.1865   5.4709E-03  0.1254   0.0000E+00  0.0000   7.2862E-03  0.1170
   7.7625E-01   8.3176E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   1.1237E-03  0.1954   6.4205E-03  0.1174   0.0000E+00  0.0000   7.5856E-03  0.1147
   8.3176E-01   8.9125E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   9.1628E-04  0.2009   5.5541E-03  0.1248   0.0000E+00  0.0000   6.5875E-03  0.1231
   8.9125E-01   9.5499E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   7.8508E-04  0.2270   5.0686E-03  0.1318   0.0000E+00  0.0000   5.9886E-03  0.1291
   9.5499E-01   1.0233E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   8.7947E-04  0.1896   4.9448E-03  0.1319   0.0000E+00  0.0000   5.8888E-03  0.1302
   1.0233E+00   1.0965E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   8.1010E-04  0.1717   6.2567E-03  0.1182   0.0000E+00  0.0000   7.1863E-03  0.1179
   1.0965E+00   1.1749E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   7.5465E-04  0.1829   6.3560E-03  0.1189   0.0000E+00  0.0000   7.0865E-03  0.1187
   1.1749E+00   1.2589E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   7.7979E-04  0.1861   6.3479E-03  0.1189   0.0000E+00  0.0000   7.0865E-03  0.1187
   1.2589E+00   1.3490E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   8.7755E-04  0.1730   6.4871E-03  0.1172   0.0000E+00  0.0000   7.2862E-03  0.1170
   1.3490E+00   1.4454E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   6.0299E-04  0.2140   5.0343E-03  0.1328   0.0000E+00  0.0000   5.7890E-03  0.1313
   1.4454E+00   1.5488E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   9.2245E-04  0.1623   6.7183E-03  0.1154   0.0000E+00  0.0000   7.4858E-03  0.1155
   1.5488E+00   1.6596E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   7.0564E-04  0.1848   6.6481E-03  0.1170   0.0000E+00  0.0000   7.3860E-03  0.1162
   1.6596E+00   1.7783E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   7.7692E-04  0.1812   6.0354E-03  0.1223   3.4800E-05  1.0000   6.7871E-03  0.1213
   1.7783E+00   1.9055E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   5.5825E-04  0.1859   5.6900E-03  0.1270   4.1993E-05  1.0000   6.1882E-03  0.1270
   1.9055E+00   2.0417E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   5.3081E-04  0.1960   5.4482E-03  0.1292   0.0000E+00  0.0000   6.1882E-03  0.1270
   2.0417E+00   2.1878E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   5.0673E-04  0.1852   5.4320E-03  0.1292   6.2323E-05  0.6383   5.9886E-03  0.1291
   2.1878E+00   2.3442E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   3.7752E-04  0.1985   4.5914E-03  0.1397   1.5251E-04  0.5527   5.2899E-03  0.1374
   2.3442E+00   2.5119E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   3.8092E-04  0.1949   5.4074E-03  0.1301   1.5137E-05  1.0000   5.9886E-03  0.1291
   2.5119E+00   2.6915E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   2.1136E-04  0.2499   4.7089E-03  0.1395   1.1979E-04  0.6102   5.1901E-03  0.1387
   2.6915E+00   2.8840E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   3.0982E-04  0.2036   4.3328E-03  0.1456   1.6871E-04  0.4783   4.9905E-03  0.1414
   2.8840E+00   3.0903E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   3.0081E-04  0.2012   4.2894E-03  0.1459   9.2137E-05  0.6511   5.2899E-03  0.1374
   3.0903E+00   3.3113E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   2.5729E-04  0.2169   3.8911E-03  0.1531   1.1880E-04  0.6125   4.5913E-03  0.1474
   3.3113E+00   3.5481E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   2.7422E-04  0.2251   3.7374E-03  0.1554   1.3733E-04  0.5272   4.2918E-03  0.1525
   3.5481E+00   3.8019E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   2.3557E-04  0.2205   2.9878E-03  0.1723   2.8746E-04  0.4164   3.7928E-03  0.1622
   3.8019E+00   4.0738E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   2.1424E-04  0.2073   3.5487E-03  0.1621   4.3371E-05  0.6854   3.9924E-03  0.1581
   4.0738E+00   4.3652E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   1.9335E-04  0.2211   3.3302E-03  0.1651   2.0505E-04  0.4042   3.7928E-03  0.1622
   4.3652E+00   4.6774E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   1.4627E-04  0.2448   2.3408E-03  0.1981   4.8638E-05  0.7631   2.8945E-03  0.1857
   4.6774E+00   5.0119E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   1.4518E-04  0.2472   2.6551E-03  0.1824   3.2634E-04  0.3891   3.1939E-03  0.1768
   5.0119E+00   5.3703E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   1.4606E-04  0.2640   1.7002E-03  0.2259   1.8128E-04  0.4392   1.9962E-03  0.2236
   5.3703E+00   5.7544E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   4.3546E-05  0.4274   1.2404E-03  0.2774   1.1943E-05  1.0000   1.2975E-03  0.2774
   5.7544E+00   6.1660E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   8.1219E-05  0.3145   1.2610E-03  0.2708   7.8866E-05  0.7647   1.3973E-03  0.2673
   6.1660E+00   6.6069E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   2.0825E-05  0.5416   8.7161E-04  0.3260   3.3469E-05  1.0000   9.9810E-04  0.3162
   6.6069E+00   7.0795E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   3.2783E-05  0.3967   7.3901E-04  0.3521   2.3971E-05  0.7751   8.9829E-04  0.3333
   7.0795E+00   7.5858E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   3.6979E-05  0.4115   1.1660E-03  0.2693   1.8249E-04  0.4643   1.5970E-03  0.2500
   7.5858E+00   8.1283E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   2.5112E-06  0.9267   4.6419E-04  0.3905   1.8639E-04  0.4939   8.9829E-04  0.3333
   8.1283E+00   8.7096E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   3.2167E-05  0.4366   9.6485E-04  0.3055   6.4253E-05  0.5866   1.0979E-03  0.3015
   8.7096E+00   9.3325E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   1.8870E-05  0.4005   9.8410E-04  0.2983   1.4895E-04  0.5051   1.1977E-03  0.2887
   9.3325E+00   1.0000E+01   0.0000E+00  0.0000   0.0000E+00  0.0000   2.1904E-05  0.3575   1.0576E-03  0.2966   3.9357E-05  0.5806   1.1977E-03  0.2887

#   sum over                 0.0000E+00           0.0000E+00           1.4674E-01           1.9551E-01           2.8054E-03           4.0473E-01

'no. =  2,  reg  =    102'
msuc: {\huge Energy Deposition}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.17}
wt: s(0.7)
\vspace{-3}
   vol  &=&   1.0000E+00 [cm^3]
e:

#------------------------------------------------------------------------------
 newpage:
#   no. =  3   reg =    103

x: Deposit Energy [MeV]
y: Response [cm^2]
p: xlog ylog afac(0.8) form(0.9)
h: n            x            y(204Pb   ),hh0l   n y(208Pb   ),hh0dr  n y(63Cu    ),hh0ub  n y(electron),hh0mg  n y(positron),hh0qrr n y(all     ),hh0vbb n 
#  e-lower      e-upper      204Pb       r.err    208Pb       r.err    63Cu        r.err    electron    r.err    positron    r.err    all         r.err 
   1.0000E-05   1.0715E-05   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   1.0715E-05   1.1482E-05   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   1.1482E-05   1.2303E-05   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   1.2303E-05   1.3183E-05   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   1.3183E-05   1.4125E-05   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   1.4125E-05   1.5136E-05   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   1.5136E-05   1.6218E-05   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   1.6218E-05   1.7378E-05   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   1.7378E-05   1.8621E-05   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   1.8621E-05   1.9953E-05   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   1.9953E-05   2.1380E-05   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   2.1380E-05   2.2909E-05   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   2.2909E-05   2.4547E-05   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   2.4547E-05   2.6303E-05   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   2.6303E-05   2.8184E-05   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   2.8184E-05   3.0200E-05   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   3.0200E-05   3.2359E-05   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   3.2359E-05   3.4674E-05   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   3.4674E-05   3.7154E-05   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   3.7154E-05   3.9811E-05   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   3.9811E-05   4.2658E-05   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   4.2658E-05   4.5709E-05   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   4.5709E-05   4.8978E-05   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   4.8978E-05   5.2481E-05   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   5.2481E-05   5.6234E-05   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   5.6234E-05   6.0256E-05   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   6.0256E-05   6.4565E-05   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   6.4565E-05   6.9183E-05   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   6.9183E-05   7.4131E-05   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   7.4131E-05   7.9433E-05   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   7.9433E-05   8.5114E-05   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   8.5114E-05   9.1201E-05   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   9.1201E-05   9.7724E-05   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   9.7724E-05   1.0471E-04   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   1.0471E-04   1.1220E-04   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   1.1220E-04   1.2023E-04   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   1.2023E-04   1.2882E-04   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   1.2882E-04   1.3804E-04   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   1.3804E-04   1.4791E-04   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   1.4791E-04   1.5849E-04   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   1.5849E-04   1.6982E-04   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   1.6982E-04   1.8197E-04   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   1.8197E-04   1.9498E-04   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   1.9498E-04   2.0893E-04   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   2.0893E-04   2.2387E-04   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
